,input,target,trial_id,task_id
37318,[-0.8935635138794761],[-0.99027866],20,1474
37319,[-0.8985657658639719],[-0.99691924],21,1474
37320,[-0.8888598565944756],[-0.99739357],22,1474
37321,[-0.8703582272951081],[-0.99691924],23,1474
37322,[-0.9169821400991802],[-0.99833985],24,1474
37323,[-0.8446792048644856],[-0.99597059],0,1475
37324,[-0.8841857904412922],[-0.99868848],1,1475
37325,[-0.8253459843317509],[-0.9982023],2,1475
37326,[-0.8244302011076724],[-0.99668208],3,1475
37327,[-0.8922582183800786],[-0.99668208],4,1475
37328,[-0.8303614963316194],[-0.9919388],5,1475
37329,[-0.7756688380246906],[-0.99383611],6,1475
37330,[-0.7789739126356394],[-0.99502193],7,1475
37331,[-0.8886185290033956],[-0.99763073],8,1475
37332,[-0.8829509787853387],[-0.99824736],9,1475
37333,[-0.39190428615416856],[-0.82995592],10,1475
37334,[-0.9266352798093351],[-0.99549626],11,1475
37335,[-0.877776476442029],[-0.96039601],12,1475
37336,[-0.8710522357251526],[-0.99860548],13,1475
37337,[-0.8995255940513938],[-0.9945476],14,1475
37338,[-0.8920453656486117],[-0.99771848],15,1475
37339,[-0.9173944358688851],[-0.99715641],16,1475
37340,[-0.9009350941922027],[-0.99792719],17,1475
37341,[-0.8624228551312898],[-0.99668208],18,1475
37342,[-0.8644340724262364],[-0.99715641],19,1475
37343,[-0.8622119202600635],[-0.99739357],20,1475
37344,[-0.8780618742433198],[-0.99170164],21,1475
37345,[-0.8746000580634667],[-0.99781335],22,1475
37346,[-0.876561918183689],[-0.99597059],23,1475
37347,[-0.8991997832289548],[-0.99780623],24,1475
37348,[-0.8733223772268467],[-0.99620775],0,1476
37349,[-0.8580964642638781],[-0.79533001],1,1476
37350,[-0.92157323963639],[-0.99691924],2,1476
37351,[-0.7370432590139377],[-0.99818095],3,1476
37352,[-0.8525362819844536],[-0.9919388],4,1476
37353,[-0.8321176666172958],[-0.96917108],5,1476
37354,[-0.788374093162282],[-0.99075298],6,1476
37355,[-0.8441846665228941],[-0.99573342],7,1476
37356,[-0.8995784934517669],[-0.99831139],8,1476
37357,[-0.8916481314385959],[-0.99843946],9,1476
37358,[-0.8505435007635122],[-0.99668208],10,1476
37359,[-0.8844069908690954],[-0.99597059],11,1476
37360,[-0.8953634460029127],[-0.99691924],12,1476
37361,[-0.8756907083038195],[-0.9945476],13,1476
37362,[-0.8602741790131723],[-0.99597059],14,1476
37363,[-0.8857675391375675],[-0.99715641],15,1476
37364,[-0.872842273781631],[-0.99004149],16,1476
37365,[-0.8310634295729729],[-0.99407328],17,1476
37366,[-0.7951796892039945],[-0.99691924],18,1476
37367,[-0.8264025639246892],[-0.98790702],19,1476
37368,[-0.837026461912457],[-0.99004149],20,1476
37369,[-0.7484521740766307],[-0.9421344],21,1476
37370,[-0.8540502928849402],[-0.99620775],22,1476
37371,[-0.8701983190477061],[-0.99691924],23,1476
37372,[-0.8854200971598998],[-0.99573342],24,1476
37373,[-0.8851967110747281],[-0.99739357],0,1477
37374,[-0.8623813429697403],[-0.99265029],1,1477
37375,[-0.8764793753544164],[-0.98885567],2,1477
37376,[-0.8755612171214646],[-0.99668208],3,1477
37377,[-0.8829807123816213],[-0.99288746],4,1477
37378,[-0.895092395635636],[-0.99573342],5,1477
37379,[-0.8414692865980445],[-0.99691924],6,1477
37380,[-0.8520831210041738],[-0.98909284],7,1477
37381,[-0.8644337243801373],[-0.99288746],8,1477
37382,[-0.9012901697405317],[-0.99004149],9,1477
37383,[-0.9054579622672008],[-0.99773746],10,1477
37384,[-0.8891866772916064],[-0.99715641],11,1477
37385,[-0.8518990163394912],[-0.99644491],12,1477
37386,[-0.7699106479463502],[-0.99359895],13,1477
37387,[-0.7910439710188758],[-0.97533734],14,1477
37388,[-0.8498733420571599],[-0.99804814],15,1477
37389,[-0.8950931566483502],[-0.99549626],16,1477
37390,[-0.8822693981257201],[-0.9919388],17,1477
37391,[-0.9220665201429858],[-0.98458672],18,1477
37392,[-0.8726499215064075],[-0.9978679],19,1477
37393,[-0.9096987507006096],[-0.99739357],20,1477
37394,[-0.8217075500850419],[-0.99549626],21,1477
37395,[-0.8880087883046642],[-0.95968452],22,1477
37396,[-0.854707753882263],[-0.99763073],23,1477
37397,[-0.9062044940996303],[-0.99715641],24,1477
37398,[-0.8020515654857464],[-0.99715641],0,1478
37399,[-0.8652029351127883],[-0.99597059],1,1478
37400,[-0.854935029337509],[-0.99573342],2,1478
37401,[-0.8458007771072314],[-0.97723465],3,1478
37402,[-0.7952630687865831],[-0.95968452],4,1478
37403,[-0.913662945276023],[-0.99431044],5,1478
37404,[-0.8172674809146847],[-0.97059406],6,1478
37405,[-0.8752271920504164],[-0.99691924],7,1478
37406,[-0.8851145487518125],[-0.97059406],8,1478
37407,[-0.8554089464549182],[-0.98719553],9,1478
37408,[-0.81721951547352],[-0.9952591],10,1478
37409,[-0.8942311384315237],[-0.9985035],11,1478
37410,[-0.8690508245839653],[-0.99807423],12,1478
37411,[-0.9115853769596411],[-0.99870746],13,1478
37412,[-0.9399816538950099],[-0.99852721],14,1478
37413,[-0.8651448357594262],[-0.99875252],15,1478
37414,[-0.8155964556889599],[-0.99814301],16,1478
37415,[-0.9074316577581413],[-0.99894225],17,1478
37416,[-0.8676494593444682],[-0.9952591],18,1478
37417,[-0.885131529073416],[-0.99792007],19,1478
37418,[-0.8451242070490971],[-0.99798411],20,1478
37419,[-0.8650327054050319],[-0.99739357],21,1478
37420,[-0.8660484680269452],[-0.97177988],22,1478
37421,[-0.8699143684329156],[-0.99822601],23,1478
37422,[-0.8512832695913652],[-0.99779675],24,1478
37423,[-0.8345887019504237],[-0.99099015],0,1479
37424,[-0.8753549339855373],[-0.99597059],1,1479
37425,[-0.8160750569455715],[-0.99502193],2,1479
37426,[-0.8665004744138833],[-0.99739357],3,1479
37427,[-0.8665971275369522],[-0.9981098],4,1479
37428,[-0.8693977616242871],[-0.99830191],5,1479
37429,[-0.7946989816373115],[-0.99815724],6,1479
37430,[-0.8957979265555791],[-0.99739357],7,1479
37431,[-0.884905686828726],[-0.99715641],8,1479
37432,[-0.8415062822753697],[-0.99876912],9,1479
37433,[-0.8955658862049681],[-0.99146447],10,1479
37434,[-0.8598909184933671],[-0.9945476],11,1479
37435,[-0.886938815248626],[-0.98814418],12,1479
37436,[-0.8994507370898648],[-0.98292658],13,1479
37437,[-0.8927030068679919],[-0.98909284],14,1479
37438,[-0.8828135312330907],[-0.9919388],15,1479
37439,[-0.8808876911791074],[-0.99478477],16,1479
37440,[-0.8969616700834454],[-0.99765445],17,1479
37441,[-0.8733836603905094],[-0.99855567],18,1479
37442,[-0.8945756427558468],[-0.99383611],19,1479
37443,[-0.9103191672175113],[-0.99912487],20,1479
37444,[-0.9073826427686361],[-0.99876675],21,1479
37445,[-0.8477290706157115],[-0.99826396],22,1479
37446,[-0.8886440571929259],[-0.99739357],23,1479
37447,[-0.888161008880975],[-0.99795328],24,1479
37448,[-0.8384858372396068],[-0.97652315],0,1480
37449,[-0.8889074902196702],[-0.99890667],1,1480
37450,[-0.882162391082039],[-0.97913196],2,1480
37451,[-0.877767387569803],[-0.99691924],3,1480
37452,[-0.8806051751273836],[-0.99763073],4,1480
37453,[-0.863445846472314],[-0.99829716],5,1480
37454,[-0.8696696992386144],[-0.99170164],6,1480
37455,[-0.8874428004269548],[-0.99170164],7,1480
37456,[-0.8695124473223212],[-0.99898257],8,1480
37457,[-0.8689582289931402],[-0.98292658],9,1480
37458,[-0.8087162407276101],[-0.99817621],10,1480
37459,[-0.8482680461487632],[-0.91984101],11,1480
37460,[-0.8610584071234945],[-0.99573342],12,1480
37461,[-0.8582465316430782],[-0.99835408],13,1480
37462,[-0.8621274496521382],[-0.99478477],14,1480
37463,[-0.8994974726479227],[-0.99782284],15,1480
37464,[-0.8920804551874562],[-0.99801494],16,1480
37465,[-0.9016832129705766],[-0.99818095],17,1480
37466,[-0.8760782044364502],[-0.99739357],18,1480
37467,[-0.8574890332026673],[-0.99781098],19,1480
37468,[-0.8514550118569748],[-0.99122731],20,1480
37469,[-0.8730609765729197],[-0.99620775],21,1480
37470,[-0.8878135650999598],[-0.99821416],22,1480
37471,[-0.9050034681621603],[-0.99763073],23,1480
37472,[-0.7848791909628391],[-0.99383611],24,1480
37473,[-0.8322517292859787],[-0.9584987],0,1481
37474,[-0.8584773263312903],[-0.99739357],1,1481
37475,[-0.8592547963962419],[-0.99336178],2,1481
37476,[-0.879677233733355],[-0.99549626],3,1481
37477,[-0.8171879100023623],[-0.99075298],4,1481
37478,[-0.8684206871214813],[-0.99691924],5,1481
37479,[-0.8700519836964964],[-0.99549626],6,1481
37480,[-0.9226084261159915],[-0.99816198],7,1481
37481,[-0.814656925982843],[-0.99644491],8,1481
37482,[-0.8920942652238664],[-0.99784418],9,1481
37483,[-0.8463232447957677],[-0.99502193],10,1481
37484,[-0.782095132345557],[-0.99831377],11,1481
37485,[-0.9031516753666049],[-0.9986956],12,1481
37486,[-0.8641010437047726],[-0.99896359],13,1481
37487,[-0.8495915311143727],[-0.97391435],14,1481
37488,[-0.9063378408392907],[-0.99644491],15,1481
37489,[-0.865352677889409],[-0.99894225],16,1481
37490,[-0.9028317831311988],[-0.99573342],17,1481
37491,[-0.8652974476621801],[-0.99763073],18,1481
37492,[-0.8722528315642047],[-0.99832088],19,1481
37493,[-0.856084014419547],[-0.99691924],20,1481
37494,[-0.919890319529474],[-0.99867425],21,1481
37495,[-0.8555546429702179],[-0.99763073],22,1481
37496,[-0.8960813839547834],[-0.99668208],23,1481
37497,[-0.8742495576081611],[-0.99789636],24,1481
37498,[-0.8763824634509578],[-0.99075298],0,1482
37499,[-0.8925785830925725],[-0.99846081],1,1482
37500,[-0.8933243358788114],[-0.99832088],2,1482
37501,[-0.8729124889262732],[-0.99597059],3,1482
37502,[-0.8608426307146275],[-0.99763785],4,1482
37503,[-0.8878995270764032],[-0.99783469],5,1482
37504,[-0.8896014075806575],[-0.99573342],6,1482
37505,[-0.8408762340785951],[-0.99898257],7,1482
37506,[-0.8927004497210045],[-0.99856516],8,1482
37507,[-0.8704546784432386],[-0.99739357],9,1482
37508,[-0.8365885099155376],[-0.99715641],10,1482
37509,[-0.8801500191937506],[-0.99774457],11,1482
37510,[-0.8603117909845616],[-0.99798648],12,1482
37511,[-0.7492260915466845],[-0.99811455],13,1482
37512,[-0.806935402449239],[-0.97059406],14,1482
37513,[-0.8908473152347871],[-0.99875252],15,1482
37514,[-0.911315938785176],[-0.99779438],16,1482
37515,[-0.9124380321953967],[-0.99773034],17,1482
37516,[-0.8483997112667269],[-0.9952591],18,1482
37517,[-0.8663250898368295],[-0.99844895],19,1482
37518,[-0.8436171448979966],[-0.99811218],20,1482
37519,[-0.8392142400179712],[-0.99895648],21,1482
37520,[-0.8519231014000535],[-0.97106839],22,1482
37521,[-0.8777479546953767],[-0.99146447],23,1482
37522,[-0.9059128711422039],[-0.99792007],24,1482
37523,[-0.8433602030211685],[-0.99668208],0,1483
37524,[-0.9087592390279694],[-0.99877386],1,1483
37525,[-0.8957360933708789],[-0.99778489],2,1483
37526,[-0.9310299226520383],[-0.9981691],3,1483
37527,[-0.8047827463428272],[-0.96419063],4,1483
37528,[-0.8830701349822317],[-0.99828293],5,1483
37529,[-0.8870418441073606],[-0.99840152],6,1483
37530,[-0.876224136739457],[-0.98031777],7,1483
37531,[-0.8810679411881583],[-0.99886399],8,1483
37532,[-0.8555474253529661],[-0.98695836],9,1483
37533,[-0.8803552149110364],[-0.99831614],10,1483
37534,[-0.851739725287827],[-0.99850112],11,1483
37535,[-0.8826163135258699],[-0.99791533],12,1483
37536,[-0.8525493722597276],[-0.99265029],13,1483
37537,[-0.8992312083653461],[-0.99620775],14,1483
37538,[-0.8717373680779952],[-0.99827819],15,1483
37539,[-0.7937731357332684],[-0.99777777],16,1483
37540,[-0.8404551722358959],[-0.99241313],17,1483
37541,[-0.8762412955924791],[-0.99770425],18,1483
37542,[-0.8773708692888097],[-0.95707572],19,1483
37543,[-0.8812849163723849],[-0.99383611],20,1483
37544,[-0.8531224862911494],[-0.99715641],21,1483
37545,[-0.8614751999914363],[-0.99857465],22,1483
37546,[-0.8885223564724791],[-0.99845844],23,1483
37547,[-0.8676156808393756],[-0.99809795],24,1483
37548,[-0.8233654974335081],[-0.99840152],0,1484
37549,[-0.8681680831974589],[-0.99805763],1,1484
37550,[-0.8292516819156422],[-0.92909039],2,1484
37551,[-0.8744180047067518],[-0.99715641],3,1484
37552,[-0.8390785417129571],[-0.99336178],4,1484
37553,[-0.8861833893055179],[-0.99835645],5,1484
37554,[-0.5807615870443349],[-0.95185812],6,1484
37555,[-0.876977802615245],[-0.99644491],7,1484
37556,[-0.9193887869039681],[-0.99883553],8,1484
37557,[-0.7485270562850269],[-0.99668208],9,1484
37558,[-0.8121751517143766],[-0.99691924],10,1484
37559,[-0.8195825212648412],[-0.97035689],11,1484
37560,[-0.7597386995400691],[-0.99896359],12,1484
37561,[-0.8985541126313676],[-0.98909284],13,1484
37562,[-0.8693225485015944],[-0.99075298],14,1484
37563,[-0.9073005760231467],[-0.99840863],15,1484
37564,[-0.8806988914987818],[-0.9952591],16,1484
37565,[-0.8835131652061726],[-0.99838017],17,1484
37566,[-0.9042189470078427],[-0.99431044],18,1484
37567,[-0.9152373471339154],[-0.99763073],19,1484
37568,[-0.8290324868104414],[-0.99775169],20,1484
37569,[-0.9095422129099914],[-0.99027866],21,1484
37570,[-0.8727662320206869],[-0.98624687],22,1484
37571,[-0.8396379257315213],[-0.99549626],23,1484
37572,[-0.8774710741051026],[-0.99644491],24,1484
37573,[-0.7927266530839001],[-0.99715641],0,1485
37574,[-0.7430965272638287],[-0.99764733],1,1485
37575,[-0.887566452369574],[-0.9979177],2,1485
37576,[-0.8296153287754178],[-0.99900865],3,1485
37577,[-0.8438598186881077],[-0.98861851],4,1485
37578,[-0.8606987722614342],[-0.9985865],5,1485
37579,[-0.8718327092656385],[-0.99715641],6,1485
37580,[-0.8978241030702347],[-0.99383611],7,1485
37581,[-0.866184817340466],[-0.99620775],8,1485
37582,[-0.8736408484242936],[-0.99407328],9,1485
37583,[-0.8868125989456288],[-0.98766985],10,1485
37584,[-0.8663541390626737],[-0.98458672],11,1485
37585,[-0.882383221823571],[-0.99774694],12,1485
37586,[-0.8989463587817451],[-0.99794379],13,1485
37587,[-0.8405480807075407],[-0.99668208],14,1485
37588,[-0.7965584025934852],[-0.99826633],15,1485
37589,[-0.8885587480283369],[-0.99843709],16,1485
37590,[-0.8917924605655294],[-0.98150359],17,1485
37591,[-0.8878277213791215],[-0.99597059],18,1485
37592,[-0.851484801357035],[-0.9982355],19,1485
37593,[-0.8677880168572034],[-0.99824262],20,1485
37594,[-0.8778000461959964],[-0.99825685],21,1485
37595,[-0.889260859801109],[-0.99763073],22,1485
37596,[-0.882577658768694],[-0.99644491],23,1485
37597,[-0.8754968646600779],[-0.99800782],24,1485
37598,[-0.8799977210734902],[-0.99715641],0,1486
37599,[-0.8930683578913098],[-0.99814301],1,1486
37600,[-0.8519308120638275],[-0.99715641],2,1486
37601,[-0.8130156307467055],[-0.99819281],3,1486
37602,[-0.9094038853240833],[-0.99715641],4,1486
37603,[-0.8057338319007744],[-0.99383611],5,1486
37604,[-0.9091459561144093],[-0.99835645],6,1486
37605,[-0.8251791061456277],[-0.95992169],7,1486
37606,[-0.8879475610447791],[-0.99549626],8,1486
37607,[-0.8981267949756224],[-0.99866002],9,1486
37608,[-0.8583689056884589],[-0.99823076],10,1486
37609,[-0.8852143514215765],[-0.99336178],11,1486
37610,[-0.8684438195636403],[-0.99805526],12,1486
37611,[-0.8989352429467448],[-0.99739357],13,1486
37612,[-0.8537986749412528],[-0.99837068],14,1486
37613,[-0.9122096742807155],[-0.99792007],15,1486
37614,[-0.8725567082690077],[-0.99843946],16,1486
37615,[-0.8360584537400316],[-0.98814418],17,1486
37616,[-0.88554890487349],[-0.99763073],18,1486
37617,[-0.8800846803011917],[-0.98245225],19,1486
37618,[-0.8393468816486949],[-0.99383611],20,1486
37619,[-0.9087074396696712],[-0.96063318],21,1486
37620,[-0.9050401049733003],[-0.99824262],22,1486
37621,[-0.8658264822412345],[-0.99620775],23,1486
37622,[-0.8882098507491045],[-0.99739357],24,1486
37623,[-0.8776456309455787],[-0.99779675],0,1487
37624,[-0.8496343773023565],[-0.99813589],1,1487
37625,[-0.8938816135873042],[-0.99893513],2,1487
37626,[-0.8901288398853126],[-0.99620775],3,1487
37627,[-0.7865868890666573],[-0.997792],4,1487
37628,[-0.8875744123461624],[-0.99808846],5,1487
37629,[-0.9200384104396344],[-0.99739357],6,1487
37630,[-0.8888022612767856],[-0.99880944],7,1487
37631,[-0.8624664519627387],[-0.99715641],8,1487
37632,[-0.8945894167253037],[-0.99620775],9,1487
37633,[-0.8036661747831534],[-0.99801257],10,1487
37634,[-0.6584340215069118],[-0.99170164],11,1487
37635,[-0.9333566523017522],[-0.99691924],12,1487
37636,[-0.8056912656825154],[-0.99668208],13,1487
37637,[-0.904152554960248],[-0.99891616],14,1487
37638,[-0.8291362442216322],[-0.99834934],15,1487
37639,[-0.9032485331696336],[-0.99715641],16,1487
37640,[-0.8604045434666333],[-0.99804814],17,1487
37641,[-0.8150172095992254],[-0.98695836],18,1487
37642,[-0.7717971443643499],[-0.86055005],19,1487
37643,[-0.9257096070266677],[-0.99859362],20,1487
37644,[-0.9130459839732453],[-0.99288746],21,1487
37645,[-0.8916167063022045],[-0.99004149],22,1487
37646,[-0.8640135245376215],[-0.98956716],23,1487
37647,[-0.8926393486954558],[-0.99898731],24,1487
37648,[-0.7459954158469579],[-0.95446692],0,1488
37649,[-0.898949723828486],[-0.99875489],1,1488
37650,[-0.7804832136428647],[-0.92363563],2,1488
37651,[-0.7806634979155213],[-0.99830428],3,1488
37652,[-0.8755420186822346],[-0.99777066],4,1488
37653,[-0.8353437906675186],[-0.98434956],5,1488
37654,[-0.883917753467962],[-0.99739357],6,1488
37655,[-0.9030081541394248],[-0.99478477],7,1488
37656,[-0.8855658058477962],[-0.97676032],8,1488
37657,[-0.8896497445114411],[-0.99573342],9,1488
37658,[-0.8534302196803499],[-0.99811929],10,1488
37659,[-0.8330140800841163],[-0.99312462],11,1488
37660,[-0.7852707554477997],[-0.99763073],12,1488
37661,[-0.858092362324198],[-0.99739357],13,1488
37662,[-0.8849653000924519],[-0.99146447],14,1488
37663,[-0.8396527546593616],[-0.99828531],15,1488
37664,[-0.9038881733726325],[-0.99407328],16,1488
37665,[-0.8864237430888594],[-0.99796276],17,1488
37666,[-0.8841244062901603],[-0.99763073],18,1488
37667,[-0.901006016249129],[-0.99820467],19,1488
37668,[-0.8393086741217396],[-0.99801494],20,1488
37669,[-0.8931903832143361],[-0.99383611],21,1488
37670,[-0.887133219733491],[-0.99862919],22,1488
37671,[-0.9066093240100067],[-0.99763073],23,1488
37672,[-0.8583528342540782],[-0.99359895],24,1488
37673,[-0.8700745895611374],[-0.99763073],0,1489
37674,[-0.8450424044940404],[-0.99502193],1,1489
37675,[-0.8595885983030167],[-0.99843235],2,1489
37676,[-0.8228457401765107],[-0.99763073],3,1489
37677,[-0.8666931972770517],[-0.99004149],4,1489
37678,[-0.8733534669405726],[-0.99821178],5,1489
37679,[-0.8680680010088071],[-0.99288746],6,1489
37680,[-0.860485685545608],[-0.99644491],7,1489
37681,[-0.8614803557624073],[-0.97889479],8,1489
37682,[-0.884551657222042],[-0.99597059],9,1489
37683,[-0.882184647998907],[-0.99644491],10,1489
37684,[-0.8963381445951712],[-0.99825447],11,1489
37685,[-0.8067522724939687],[-0.99869797],12,1489
37686,[-0.8973098279901356],[-0.9919388],13,1489
37687,[-0.8746645223324087],[-0.99833748],14,1489
37688,[-0.8824874174482441],[-0.98814418],15,1489
37689,[-0.883457521110655],[-0.99502193],16,1489
37690,[-0.8907978458016707],[-0.99795802],17,1489
37691,[-0.876441651124635],[-0.99788687],18,1489
37692,[-0.888871567534205],[-0.99715641],19,1489
37693,[-0.8253125646928432],[-0.98624687],20,1489
37694,[-0.8829748280581939],[-0.99823787],21,1489
37695,[-0.8246298064472002],[-0.9980102],22,1489
37696,[-0.8863371210871711],[-0.99051582],23,1489
37697,[-0.8921008077691911],[-0.99549626],24,1489
37698,[-0.7910707326982083],[-0.99838254],0,1490
37699,[-0.87961570531441],[-0.99805288],1,1490
37700,[-0.8161311626980912],[-0.99827345],2,1490
37701,[-0.9072787374829369],[-0.99797462],3,1490
37702,[-0.8210984946584229],[-0.98766985],4,1490
37703,[-0.8464103600130422],[-0.99763073],5,1490
37704,[-0.8866734454264906],[-0.98956716],6,1490
37705,[-0.8054315908323028],[-0.99691924],7,1490
37706,[-0.8776556269016798],[-0.99597059],8,1490
37707,[-0.9130527429202897],[-0.99739357],9,1490
37708,[-0.8758114225930941],[-0.99573342],10,1490
