,input,target,trial_id,task_id
33805,[-0.27424242681362115],[-0.99691924],7,1334
33806,[0.24752624068119516],[-0.97059406],8,1334
33807,[-0.2546667015708758],[-0.99644491],9,1334
33808,[-0.2222582894413367],[-0.98624687],10,1334
33809,[-0.20237376766187523],[-0.99122731],11,1334
33810,[-0.04708066397041849],[-0.99573342],12,1334
33811,[-0.1781609268948124],[-0.99778489],13,1334
33812,[-0.20333333898996658],[-0.99668208],14,1334
33813,[0.07565376052005121],[-0.91343758],15,1334
33814,[0.03273806634223744],[-0.99383611],16,1334
33815,[-0.169161044877345],[-0.99502193],17,1334
33816,[-0.048393751694034134],[-0.99739357],18,1334
33817,[-0.10536917561395356],[-0.9998079],19,1334
33818,[-0.10130956351359158],[-0.99808372],20,1334
33819,[-0.10560610479903478],[-0.99075298],21,1334
33820,[-0.19264646810900982],[-0.99668208],22,1334
33821,[-0.07803031500112152],[-0.99549626],23,1334
33822,[-0.007368831229311479],[-0.9984276],24,1334
33823,[-0.03030303177830722],[-0.99715641],0,1335
33824,[-0.08668425274534725],[-0.98600971],1,1335
33825,[-0.24830248840768063],[-0.99004149],2,1335
33826,[-0.0409428181422917],[-0.98150359],3,1335
33827,[-0.22662045781506862],[-0.75311486],4,1335
33828,[-0.4812499994783842],[-0.99779675],5,1335
33829,[0.033333278621634654],[-0.99217597],6,1335
33830,[0.007864088017139281],[-0.99715641],7,1335
33831,[0.013771866515658676],[-0.94023709],8,1335
33832,[-0.39852524337965956],[-0.99312462],9,1335
33833,[-0.1053688183071501],[-0.99573342],10,1335
33834,[0.07666668270924953],[-0.99715641],11,1335
33835,[-0.29551151158714495],[-0.99715641],12,1335
33836,[-0.2629783359199448],[-0.9945476],13,1335
33837,[0.1021708007058032],[-0.99739357],14,1335
33838,[-0.054746058107885645],[-0.99146447],15,1335
33839,[-0.012487078186365033],[-0.99691924],16,1335
33840,[-0.17004915484474362],[-0.98790702],17,1335
33841,[0.08272728767393558],[-0.99502193],18,1335
33842,[-0.030042022201135637],[-0.99826159],19,1335
33843,[0.04768857585513206],[-0.99739357],20,1335
33844,[-0.0023949396982957533],[-0.99811692],21,1335
33845,[-0.2844444662673028],[-0.99668208],22,1335
33846,[-0.06237336733915781],[-0.9998079],23,1335
33847,[0.24999997913536914],[-0.99847029],24,1335
33848,[0.020955183357124124],[-0.99969406],0,1336
33849,[-0.21025641824560223],[-0.99691924],1,1336
33850,[-0.20380952550518905],[-0.99763073],2,1336
33851,[-0.28375002180353925],[-0.99739357],3,1336
33852,[0.135736553044471],[-0.99122731],4,1336
33853,[0.12267729713117725],[-0.99800782],5,1336
33854,[0.09196767629131689],[-0.99502193],6,1336
33855,[0.305502623532594],[-0.99691924],7,1336
33856,[0.24166664557020662],[-0.98956716],8,1336
33857,[-0.14523353489215862],[-0.99691924],9,1336
33858,[-0.11910089379836124],[-0.99620775],10,1336
33859,[-0.24242426813621176],[-0.99502193],11,1336
33860,[-0.08184048174596564],[-0.99668208],12,1336
33861,[-0.21212120853839672],[-0.99359895],13,1336
33862,[-0.2924731623121672],[-0.99944266],14,1336
33863,[-0.13335480848647438],[-0.99122731],15,1336
33864,[0.38809523696921044],[-0.94189724],16,1336
33865,[0.04810342035562848],[-0.99597059],17,1336
33866,[-0.19797982941022169],[-0.9919388],18,1336
33867,[-0.032443492528890325],[-0.98434956],19,1336
33868,[-0.16353925439657413],[-0.98933],20,1336
33869,[-0.21666665878447278],[-0.9952591],21,1336
33870,[-1.0],[-0.98316374],22,1336
33871,[-0.05224868002694818],[-0.9945476],23,1336
33872,[0.01390562270922005],[-0.98363807],24,1336
33873,[0.1101495885536524],[-0.99075298],0,1337
33874,[0.07369051003423222],[-0.99715641],1,1337
33875,[-1.0],[-0.99739357],2,1337
33876,[0.12752518020155737],[-0.99739357],3,1337
33877,[-0.24783178233549719],[-0.99668208],4,1337
33878,[-0.1500000006954877],[-0.98292658],5,1337
33879,[-0.4907407358465681],[-0.98292658],6,1337
33880,[-0.08823534505189295],[-0.98648403],7,1337
33881,[-0.23214878518190576],[-0.99668208],8,1337
33882,[0.154988848689391],[-0.99407328],9,1337
33883,[-0.27296039261560096],[-0.99822364],10,1337
33884,[-0.18792595665514816],[-0.9979177],11,1337
33885,[-0.4228471713917312],[-0.99763073],12,1337
33886,[-0.13095238360185787],[-0.98790702],13,1337
33887,[0.045714225385695945],[-0.99336178],14,1337
33888,[0.18431375352789614],[-0.98956716],15,1337
33889,[-0.11428573255468569],[-0.99691924],16,1337
33890,[0.0326862107796754],[-0.98861851],17,1337
33891,[-0.08313575107482753],[-0.99241313],18,1337
33892,[-0.10842492729510729],[-0.9952591],19,1337
33893,[-0.017623929439268035],[-0.9983612],20,1337
33894,[-0.030647423375269087],[-0.99715641],21,1337
33895,[-0.07103505455502848],[-0.99288746],22,1337
33896,[-0.1500000006954877],[-0.99819044],23,1337
33897,[0.12721379645061473],[-0.99763073],24,1337
33898,[0.005333277842688444],[-0.99549626],0,1338
33899,[0.1758377337071645],[-0.99813352],1,1338
33900,[0.259752107598957],[-0.99715641],2,1338
33901,[-0.21523812010343624],[-0.99819281],3,1338
33902,[-0.3687929774882595],[-0.99856516],4,1338
33903,[4.455989663830484e-05],[-0.99787501],5,1338
33904,[-0.15198394194024206],[-0.99954702],6,1338
33905,[-0.12921568301662723],[-0.99817858],7,1338
33906,[0.09793099643718348],[-0.99549626],8,1338
33907,[0.04914531656221324],[-0.98482389],9,1338
33908,[-0.1797980284259174],[-0.99715641],10,1338
33909,[0.33104571665959265],[-0.99359895],11,1338
33910,[0.07627662539021382],[-0.99797462],12,1338
33911,[-0.15021648515040573],[-0.99792007],13,1338
33912,[0.010283912265173126],[-0.99573342],14,1338
33913,[-0.07435902671671468],[-0.99099015],15,1338
33914,[0.04444441786135922],[-0.99644491],16,1338
33915,[0.10431893964054248],[-0.9977256],17,1338
33916,[-0.1028618468428155],[-0.99776829],18,1338
33917,[-0.09410360072340734],[-0.99798411],19,1338
33918,[-0.1448093291272834],[-0.99407328],20,1338
33919,[-0.08835562617135775],[-0.98909284],21,1338
33920,[-0.27349206513915497],[-0.99668208],22,1338
33921,[-0.10685810001413508],[-0.98861851],23,1338
33922,[-0.14156272475554232],[-0.99241313],24,1338
33923,[-0.2798574189021704],[-0.99866951],0,1339
33924,[-0.06380584595798824],[-0.9986624],1,1339
33925,[0.2779682656754094],[-0.99862682],2,1339
33926,[-0.22965725615248583],[-0.99383611],3,1339
33927,[0.13030298587611935],[-0.99620775],4,1339
33928,[-0.28333338294478894],[-0.98648403],5,1339
33929,[-0.06030306043240026],[-0.99810032],6,1339
33930,[-0.1782828806621844],[-0.99956836],7,1339
33931,[-0.054711429775536335],[-0.98790702],8,1339
33932,[-0.020319069446365898],[-0.99814538],9,1339
33933,[-0.1321228389702008],[-0.99766394],10,1339
33934,[-0.1728438400056707],[-0.99739357],11,1339
33935,[-0.09430989280615068],[-0.99597059],12,1339
33936,[-0.025000000695487676],[-0.97699748],13,1339
33937,[-0.27341600660479626],[-0.99799834],14,1339
33938,[-0.0709150690178342],[-0.99864817],15,1339
33939,[0.08418210883497773],[-0.99312462],16,1339
33940,[-0.1293418062327326],[-0.98743269],17,1339
33941,[-0.0896270524433053],[-0.99842998],18,1339
33942,[-0.42692311875933675],[-0.98506105],19,1339
33943,[-0.05587306114374507],[-0.99862445],20,1339
33944,[-0.012840956235490891],[-0.99763073],21,1339
33945,[-0.3214814811517688],[-0.99861496],22,1339
33946,[-0.2681986943804232],[-0.99782521],23,1339
33947,[-0.13835915368494833],[-0.98933],24,1339
33948,[-0.2017316447374296],[-0.99644491],0,1340
33949,[0.2625619891660265],[-0.98766985],1,1340
33950,[-0.024167800983914772],[-0.99644491],2,1340
33951,[-0.15464922118314195],[-0.99075298],3,1340
33952,[-0.1903263559318521],[-0.99644491],4,1340
33953,[-0.12244101909645075],[-0.9919388],5,1340
33954,[0.05800863957070718],[-0.53350116],6,1340
33955,[0.06444952329743292],[-0.99944029],7,1340
33956,[-0.009464530391824669],[-0.9994735],8,1340
33957,[0.01940366158692658],[-0.99691924],9,1340
33958,[-0.13333334921363568],[-0.99873829],10,1340
33959,[-0.21515151102073973],[-0.99739357],11,1340
33960,[-0.22608228943644046],[-0.9952591],12,1340
33961,[0.1851851717906074],[-0.9952591],13,1340
33962,[0.12479923008955743],[-0.99549626],14,1340
33963,[-0.17870130692431163],[-0.99668208],15,1340
33964,[-0.2122807116864383],[-0.99795328],16,1340
33965,[-0.2760417091203947],[-0.99668208],17,1340
33966,[-0.059259262066968826],[-0.99780149],18,1340
33967,[-0.12917491352792837],[-0.99780386],19,1340
33968,[0.06629630741379591],[-0.96537646],20,1340
33969,[0.01696476706628744],[-0.98102927],21,1340
33970,[0.021142812027563934],[-0.9982189],22,1340
33971,[0.26750000744171837],[-0.9919388],23,1340
33972,[-0.17707230782485694],[-0.99877386],24,1340
33973,[0.0452991444193831],[-0.99892328],0,1341
33974,[-0.03248760035852667],[-0.99407328],1,1341
33975,[-0.1629629976343125],[-0.99241313],2,1341
33976,[0.22666664515291396],[-0.99739357],3,1341
33977,[-0.23238095288435298],[-0.99763073],4,1341
33978,[-0.1871376283073952],[-0.9952591],5,1341
33979,[0.10683318329809113],[-0.99739357],6,1341
33980,[0.04718611381478091],[-0.98790702],7,1341
33981,[0.1955333610285807],[-0.96134467],8,1341
33982,[-0.18192645028449478],[-0.99336178],9,1341
33983,[-0.13370373292449042],[-0.99644491],10,1341
33984,[-0.10628315337681947],[-0.91628355],11,1341
33985,[-0.26134069886331435],[-0.97628599],12,1341
33986,[-0.33961541867288203],[-0.99778252],13,1341
33987,[-0.12985744602619054],[-0.99502193],14,1341
33988,[0.0720617474005939],[-0.98861851],15,1341
33989,[0.16878779749590495],[-0.99739357],16,1341
33990,[-0.09948303895379286],[-0.99715641],17,1341
33991,[-0.1546820064730987],[-0.98861851],18,1341
33992,[-0.1530766122260227],[-0.99312462],19,1341
33993,[0.023022506621668826],[-0.99122731],20,1341
33994,[-0.008870270930570023],[-0.99573342],21,1341
33995,[0.1921522336880942],[-0.99882367],22,1341
33996,[-0.013692525279378087],[-0.99899443],23,1341
33997,[-0.5089743923934344],[-0.99861496],24,1341
33998,[-0.07985409586196225],[-0.99780623],0,1342
33999,[-0.2426136355258898],[-0.99804577],1,1342
34000,[-0.01569267834231007],[-0.99862445],2,1342
34001,[-0.17134388517064164],[-0.99857227],3,1342
34002,[-0.13368597190747153],[-0.99849638],4,1342
34003,[-0.18220820625961737],[-0.99715641],5,1342
34004,[0.06666669634080835],[-0.99691924],6,1342
34005,[-0.11436226489003684],[-0.99823787],7,1342
34006,[-0.14476194555060215],[-0.99691924],8,1342
34007,[-0.14753624248974134],[-0.99979604],9,1342
34008,[-0.05242427676025917],[-0.99773034],10,1342
34009,[-0.10420205771718848],[-0.99791533],11,1342
34010,[-0.24569894413005464],[-0.99770188],12,1342
34011,[-0.20579709719571293],[-0.99769714],13,1342
34012,[-0.21041670033986257],[-0.99644491],14,1342
34013,[0.03953167360851484],[-0.99478477],15,1342
34014,[-0.24419154409924732],[-0.99766156],16,1342
34015,[-0.05829974637789311],[-0.99940709],17,1342
34016,[-0.26273992273799374],[-0.99929088],18,1342
34017,[-0.39978357535702375],[-0.99827819],19,1342
34018,[-0.18203463339549972],[-0.99779912],20,1342
34019,[-0.3097796642124204],[-0.99820941],21,1342
34020,[-0.09433808439987992],[-0.99943792],22,1342
34021,[0.09867582202959502],[-0.99170164],23,1342
34022,[0.5619047338203065],[-0.9977422],24,1342
34023,[-0.17229440472637858],[-0.99803154],0,1343
34024,[0.04873737129965425],[-0.99791533],1,1343
34025,[-0.1581577305724623],[-0.9952591],2,1343
34026,[-0.0006060897069517929],[-0.99940946],3,1343
34027,[-0.16458334834427607],[-0.99644491],4,1343
34028,[-0.23021389668430134],[-0.99785841],5,1343
34029,[-0.006666687716760891],[-0.99644491],6,1343
34030,[0.36133058925417544],[-0.98743269],7,1343
34031,[-0.2755555771311294],[-0.99739357],8,1343
34032,[-0.049992942190868014],[-0.99217597],9,1343
34033,[-0.143083000002309],[-0.99792007],10,1343
34034,[-0.08242424977533659],[-0.99847029],11,1343
34035,[-0.11983307716319136],[-0.99984584],12,1343
34036,[0.13987108829552908],[-0.9982023],13,1343
34037,[0.02858910667637865],[-0.99644491],14,1343
34038,[-0.09705885834470755],[-0.99715641],15,1343
34039,[-0.08477964578199647],[-0.99241313],16,1343
34040,[-0.04998090329886226],[-0.98980433],17,1343
34041,[0.2194443670907575],[-0.99739357],18,1343
34042,[0.07450947461496343],[-0.99715641],19,1343
34043,[-0.21010103238471683],[-0.99644491],20,1343
34044,[-0.32755680263608755],[-0.99834222],21,1343
34045,[-0.13514998046096868],[-0.99217597],22,1343
34046,[0.14448044690592687],[-0.99845844],23,1343
34047,[-0.29704184880214346],[-0.99789399],24,1343
34048,[-0.2005986813720214],[-0.99787264],0,1344
34049,[-0.09604414875213231],[-0.99051582],1,1344
34050,[0.2786392722038411],[-0.99988853],2,1344
34051,[-0.13265940077225283],[-0.9983446],3,1344
34052,[-0.16046836325233302],[-0.99764971],4,1344
34053,[0.06416079853560339],[-0.99715641],5,1344
34054,[-0.03625544667711139],[-0.99691924],6,1344
34055,[0.20684524583667852],[-0.99715641],7,1344
34056,[-0.28106059870529676],[-0.99808609],8,1344
34057,[-0.06904765673642843],[-0.98197792],9,1344
34058,[-0.13005867148107358],[-0.99739357],10,1344
34059,[-0.09994229208235385],[-0.9755745],11,1344
34060,[-0.2840151973520057],[-0.99620775],12,1344
34061,[-0.15889968727813072],[-0.99597059],13,1344
34062,[-0.19833436121778114],[-0.99075298],14,1344
34063,[-0.14589884189892732],[-0.99861022],15,1344
34064,[-0.13996633359668204],[-0.99862208],16,1344
34065,[-0.16237666673278434],[-0.99763073],17,1344
34066,[-0.15075340165118237],[-0.9919388],18,1344
34067,[0.2977777304227934],[-0.99739357],19,1344
34068,[-0.10767831951547652],[-0.99823313],20,1344
34069,[0.32590183402609013],[-0.99620775],21,1344
34070,[-0.19292928818030625],[-0.99739357],22,1344
34071,[-0.07833334246740505],[-0.9980268],23,1344
34072,[-0.18928947419155048],[-0.99844183],24,1344
34073,[-0.3444491277040318],[-0.99941895],0,1345
34074,[0.07575759683296049],[-0.99789873],1,1345
34075,[0.16999992127079294],[-0.99835883],2,1345
34076,[-0.1035985004548072],[-0.97604883],3,1345
34077,[-0.1007640612172164],[-0.99924108],4,1345
34078,[0.32435890848380655],[-0.99241313],5,1345
34079,[-0.4101010240388645],[-0.99801494],6,1345
34080,[-1.0],[-0.98008061],7,1345
34081,[-0.022201803321699284],[-0.98695836],8,1345
34082,[-0.08517321531389346],[-0.99739357],9,1345
34083,[0.08363637355022463],[-0.99831139],10,1345
34084,[0.020869346265769417],[-0.99824024],11,1345
34085,[-0.09082659658450443],[-0.99739357],12,1345
34086,[0.057131740864956926],[-0.99994782],13,1345
34087,[-0.13739838611802108],[-0.98861851],14,1345
34088,[-0.005996077616315501],[-0.99816672],15,1345
34089,[0.06507441899166583],[-0.99843472],16,1345
34090,[-0.10703464869622902],[-0.99843709],17,1345
34091,[0.1153332948125882],[-0.95517841],18,1345
34092,[-0.032365347531445696],[-0.99359895],19,1345
34093,[0.35897427694247697],[-0.99763073],20,1345
34094,[-0.3124747485805026],[-0.9976924],21,1345
34095,[-0.11984130260922779],[-0.9980932],22,1345
34096,[-0.20895918764143956],[-0.99644491],23,1345
34097,[0.04888889024895374],[-0.99288746],24,1345
34098,[-0.04832419596962653],[-0.98553538],0,1346
34099,[-0.0998450176958498],[-0.99845844],1,1346
34100,[0.06036254549497985],[-0.99359895],2,1346
34101,[-0.127714957059616],[-0.97865763],3,1346
34102,[0.09999998887219691],[-0.99027866],4,1346
34103,[-0.3411111484201621],[-0.99763073],5,1346
34104,[-0.07554927044870834],[-0.99784655],6,1346
34105,[-0.475000041033774],[-0.99874066],7,1346
34106,[-0.07833334246740505],[-0.99946164],8,1346
34107,[-0.3919444831676538],[-0.99821653],9,1346
34108,[0.0051785457402366425],[-0.99939049],10,1346
34109,[0.1123567465742154],[-0.93786545],11,1346
34110,[-0.0741885557277181],[-0.99893039],12,1346
34111,[-0.29782201907923045],[-0.99854619],13,1346
34112,[0.4696969751765697],[-0.99739357],14,1346
34113,[-0.03203311305939778],[-0.98387523],15,1346
34114,[0.15098353505212087],[-0.99668208],16,1346
34115,[0.16282794087876096],[-0.98933],17,1346
34116,[0.04999991793245198],[-0.97794614],18,1346
34117,[0.10201177048939442],[-0.91438624],19,1346
34118,[-0.05395880081118345],[-0.99948061],20,1346
34119,[-0.031216944339201677],[-0.99889244],21,1346
34120,[-0.19202741451141753],[-0.99820941],22,1346
34121,[-0.06666668938593137],[-0.99336178],23,1346
34122,[0.25296292363442174],[-0.99027866],24,1346
34123,[0.25072559535763633],[-0.99798174],0,1347
34124,[-0.35651519936892],[-0.99883315],1,1347
34125,[0.03645155334255701],[-0.99807897],2,1347
34126,[0.014481514340441648],[-0.99866477],3,1347
34127,[0.018794275268298993],[-0.99910826],4,1347
34128,[0.30650899422770256],[-0.99359895],5,1347
34129,[0.04354438723486306],[-0.98648403],6,1347
34130,[-0.15885593762465747],[-0.99573342],7,1347
34131,[0.20346197639409053],[-0.999649],8,1347
34132,[-0.15518876314996835],[-0.99933831],9,1347
34133,[-0.25840629717927716],[-0.99865054],10,1347
34134,[-0.2788176091586716],[-0.99573342],11,1347
34135,[-0.1726190653374246],[-0.99668208],12,1347
34136,[-0.22300215526072872],[-0.99827345],13,1347
34137,[-0.06025644884706082],[-0.99937152],14,1347
34138,[0.009337033587521124],[-0.99814538],15,1347
34139,[-0.262380981538446],[-0.99620775],16,1347
34140,[0.06627186797618284],[-0.99359895],17,1347
34141,[-0.5061904942466615],[-0.99763073],18,1347
34142,[-0.17700674419982038],[-0.99170164],19,1347
34143,[-0.19729175561374715],[-0.99767579],20,1347
34144,[0.18644781579168246],[-0.99813352],21,1347
34145,[-0.04590501852514933],[-0.99668208],22,1347
34146,[-0.260436550949662],[-0.99620775],23,1347
34147,[0.12777778133249268],[-0.99312462],24,1347
34148,[-0.16071429117883188],[-0.99478477],0,1348
34149,[-0.0711730984302314],[-0.9945476],1,1348
34150,[0.06002519223349448],[-0.9999834],2,1348
34151,[-0.4529293232328861],[-0.99821178],3,1348
34152,[0.06240602744132945],[-0.99763073],4,1348
34153,[-0.4147059037085045],[-0.99765682],5,1348
34154,[-0.44354983707644347],[-0.99739357],6,1348
34155,[0.03678700096775725],[-0.99620775],7,1348
34156,[0.03392956195208263],[-0.98434956],8,1348
34157,[0.10716483356047499],[-0.99715641],9,1348
34158,[-0.07435902671671468],[-0.99766156],10,1348
34159,[-0.25000002086463086],[-0.9985865],11,1348
34160,[-0.1916666859084929],[-0.99715641],12,1348
34161,[-0.1500000006954877],[-0.99217597],13,1348
34162,[-0.12062939536052397],[-0.99854619],14,1348
34163,[0.08152779395559437],[-0.99407328],15,1348
34164,[0.0452092595896417],[-0.98980433],16,1348
34165,[-0.09336420515117688],[-0.99848689],17,1348
34166,[-0.06085434223152344],[-0.99986007],18,1348
34167,[-0.04946657623842919],[-0.86719063],19,1348
34168,[-0.026306474331120946],[-0.99934543],20,1348
34169,[0.006591053429896354],[-0.97770897],21,1348
34170,[-0.027205315673658123],[-0.99770188],22,1348
34171,[0.34642848568487417],[-0.99715641],23,1348
34172,[-0.3367396187820514],[-0.99821416],24,1348
34173,[0.04916665412470525],[-0.98316374],0,1349
34174,[-0.12364401894213593],[-0.99845132],1,1349
34175,[0.04444441786135922],[-0.99819518],2,1349
34176,[0.043290464677306656],[-0.86624198],3,1349
34177,[-0.10075762447859633],[-0.99431044],4,1349
34178,[-0.2661125929481053],[-0.99783707],5,1349
34179,[-0.09690174071946087],[-0.9945476],6,1349
34180,[0.06956836837390445],[-0.99877861],7,1349
34181,[-0.05558016693318217],[-0.99923159],8,1349
